source_concept_code,ws_frequency
3040100726,3580
3040109415,3580
14190,3575
742220152,3575
1180000507,3572
1180103399,3572
1180103400,3572
1180000505,3572
2600000351,3565
1540100298,3564
3040104860,3562
3041600221,3558
3042400056,3557
742220153,3557
3040111730,3555
3040111725,3555
3040111727,3555
3040111728,3555
3040111729,3555
3040111726,3555
742220156,3554
705060,3553
3042000061,3552
1542101390,3551
23606,3549
742220155,3549
1180147761,3549
7074387,3547
30412000430,3544
1500005048,3543
7420305110,3542
1500004229,3541
500750,3539
3040102773,3534
21052,3533
29275,3531
1180000117,3529
3042000018,3527
304200011,3525
742404435,3525
1500004193,3524
1540100032,3522
12757,3520
304200009,3520
1540100299,3518
7420201511,3516
7420201505,3512
7420201509,3511
24517,3511
7420201507,3510
304200010,3510
7420201502,3509
304200013,3509
154300600,3506
7420201500,3502
20040,3501
1600100506,3500
17161,3500
304200041,3498
304200012,3498
304200015,3497
1600100032,3495
1500005047,3494
1180000352,3494
17162,3494
17163,3494
304001703,3494
3041008075,3492
1600100473,3492
1500004190,3491
376023,3490
17177,3489
708366324,3488
17168,3488
17173,3488
7074386,3487
17172,3487
12007,3487
17176,3487
17167,3487
15738,3483
17170,3481
17169,3480
1600100472,3479
3042022003,3479
17166,3479
1570063089,3478
3040127054,3477
17171,3476
3040109416,3475
3041900819,3474
3040109761,3474
1500005046,3473
17174,3472
30201,3468
3040104007,3468
17164,3467
1500003018,3467
30424000007,3464
17175,3464
17165,3462
1570063123,3460
7086000,3456
17199,3453
1180000501,3450
13924,3449
1180000503,3448
17197,3448
1180103395,3448
1180103396,3448
107000201,3446
17203,3446
8521,3446
17200,3446
17204,3444
17201,3442
1600100571,3441
17205,3440
503210,3440
304200016,3439
705050,3439
17209,3437
17208,3437
17206,3436
12008,3434
742201117,3434
17207,3433
7422600039,3433
30412000028,3432
17202,3432
17198,3429
17196,3429
1600100552,3429
2500000041,3429
2146,3428
17188,3424
370110,3424
12823,3421
17187,3421
1500003808,3419
17190,3418
154300601,3418
7427300729,3415
17189,3414
17186,3414
1500004191,3414
17178,3414
17179,3412
1600100570,3412
3040100911,3408
1500004184,3407
17195,3405
30988,3405
3040104828,3404
7420305104,3403
17180,3401
17193,3401
22393,3400
17182,3400
17191,3399
7420314039,3398
17192,3397
1140100028,3396
3041900820,3395
17183,3395
17181,3393
2600000337,3393
17185,3390
31617,3389
30231,3389
24943,3389
17184,3387
3041900822,3387
304001749,3385
3041900107,3383
3041008158,3383
30202,3382
7420202703,3381
7420304026,3378
3040102551,3378
1600100256,3377
304000502,3376
3041900821,3376
1180000376,3375
1180000309,3375
1180000316,3375
1180000339,3375
1180000356,3375
1180000336,3375
1180000319,3375
1180000306,3375
1180000405,3375
74290000120,3374
1150000041,3373
7420304031,3371
7420304028,3371
304000278,3371
7420304029,3369
7420304027,3367
1180000490,3367
1180000492,3367
7420304030,3366
165764347,3364
708366450,3362
10803,3357
7420304022,3356
708366333,3355
1570770245,3355
7420314032,3353
7420304020,3351
7420304016,3350
7420304017,3348
1600100448,3346
17796,3346
1600100561,3346
1500003656,3339
742404459,3339
3041900823,3338
1120100056,3338
7420304024,3337
7420304023,3337
7420304014,3336
7420304018,3336
7420304015,3336
3040109402,3332
30212,3331
1570770581,3327
7420304025,3327
7420304019,3324
1180000116,3323
7420000124,3323
7420304013,3323
708366349,3321
17194,3318
1500004689,3317
3041900545,3317
20015,3314
1500004192,3314
20019,3314
20016,3314
2600000349,3312
7420304021,3307
20526,3304
1150000180,3297
1150000184,3297
17811,3296
7420304034,3293
7420305113,3293
1570063443,3291
7060660,3291
1180101009,3286
1540103249,3286
112000082,3285
112000077,3282
1570770200,3280
3041210075,3275
2600000357,3274
22320,3273
112000078,3270
7420305117,3270
3040104217,3269
3041900824,3269
7420304033,3267
3042400134,3263
1020100901,3262
1570063440,3261
1570770623,3260
742231036,3259
742220159,3258
300030,3257
7902,3257
3040104827,3255
154300602,3254
3041210139,3253
112000062,3251
1570063446,3250
112000063,3250
1600100452,3248
1500004181,3248
1570063140,3245
344170,3245
302880,3244
112000064,3243
1500004129,3242
112000080,3241
376024,3239
1570063449,3238
112000066,3237
1500004088,3236
15748,3236
7420305102,3235
112000070,3235
112000069,3229
3041900525,3225
112000071,3224
742095960,3222
112000065,3222
30218,3220
112000072,3219
304101001,3217
1500004133,3216
7420305112,3215
112000073,3211
7420304032,3211
27145,3210
21594,3208
1540100167,3206
1570770778,3206
21568,3205
21620,3205
30412000060,3204
112000074,3204
165765095,3203
112000075,3203
1500003104,3203
742404433,3202
742201124,3201
376012,3199
7420305119,3199
1180101048,3187
376014,3187
30412000226,3185
742022052,3180
304001864,3177
364010,3176
3041008053,3175
1570063004,3175
376025,3172
304001265,3172
112000089,3170
304200044,3168
112000079,3167
304155003,3166
12621,3164
1570770604,3163
3040102876,3162
1570063467,3161
7420305114,3161
742095961,3159
1570063023,3157
1020100769,3156
1020100180,3155
3041510289,3153
30220,3152
742067078,3152
3040101219,3151
742067046,3149
742067105,3147
27068,3147
29121,3145
3042000011,3141
17808,3138
7085560,3137
7420304035,3137
1600100541,3135
1500004087,3134
30219,3134
24149,3133
742095972,3133
24148,3133
24150,3133
30221,3133
7085720,3132
2600000375,3132
742404708,3131
376022,3131
742201122,3130
304400150,3127
17557,3126
3041008118,3125
1570063470,3125
3041008133,3125
742095964,3124
74290000186,3123
503810,3123
300031,3123
16029,3122
20484,3121
25922,3119
25921,3119
25920,3119
25914,3119
26263,3119
25923,3119
25915,3119
25918,3119
25919,3119
25916,3119
25924,3118
25925,3118
503240,3118
20490,3117
1500003654,3117
1120107001,3117
1570063455,3115
1570063077,3112
742067134,3110
1492,3110
7420305124,3109
1120107003,3105
112000084,3105
1120107002,3102
30416057,3100
1120107004,3100
2600000361,3097
742095965,3096
1570063458,3096
112000085,3094
112000086,3094
21026,3091
2600000377,3089
7600,3088
112000087,3085
6750,3085
7420301152,3082
3042000043,3080
1570400084,3080
7420305116,3078
1120107005,3074
3041900576,3073
376005,3073
3041210211,3071
12813,3071
1120107006,3071
742095973,3069
3040104861,3064
17794,3064
2100010277,3059
30412000074,3059
742201126,3058
74202222,3057
30204,3055
1570063452,3054
23666,3050
17815,3045
1120107008,3045
12539,3040
7420000078,3038
12540,3038
450610,3036
7420305121,3036
3041008052,3028
11994,3028
1570063461,3026
1600100596,3026
3041900534,3024
504410,3024
1570063000,3024
705190,3019
40800000100,3015
22535,3013
2600000341,3012
1500004131,3011
1500003938,3010
1540100166,3009
20036,3005
7420305122,3005
742231028,3004
1570063035,3004
17807,3002
1570770691,3001
30226,3000
7420307705,2999
2600000339,2996
30227,2992
40800000101,2992
40800000104,2992
112000068,2991
24931,2989
12538,2989
304100122,2988
3040000036,2985
7420305120,2984
1500004130,2978
742800308,2972
3040102554,2972
1150006001,2971
30206,2968
1020102002,2968
2100001710,2967
3040102555,2967
11982,2965
742231108,2958
1570063464,2958
7420305123,2955
12537,2954
27073,2954
27695,2953
24005900,2953
27171,2952
17159,2951
3041210163,2949
27173,2949
27172,2948
27174,2948
742231082,2948
3042000026,2948
27694,2947
3041312823,2947
10292,2947
27175,2946
27176,2945
27693,2943
11975,2942
24932,2942
7420305129,2940
7420305131,2939
7420305132,2934
7085920,2934
742220161,2931
27877,2928
304002226,2928
742067086,2925
317160,2923
3040109408,2923
1540100165,2921
1600100572,2920
3041300004,2920
20038,2920
708366341,2919
370150,2918
1010010007,2916
1570063086,2915
3040109407,2913
7422022183,2912
11979,2909
742067075,2907
206126,2907
31684,2904
7420305128,2902
16014,2901
20037,2900
7422301056,2898
3040000037,2895
160285110,2890
154030003,2889
3041900270,2888
1120000920,2884
1120000921,2883
1570770188,2880
1540100131,2879
1570770705,2878
3040900002,2878
7083210,2873
1600100597,2873
301180,2872
3041900243,2872
7420305130,2871
17133,2867
742095976,2864
17147,2862
7074390,2861
17132,2861
8523,2861
304200031,2860
30412000106,2856
7422600014,2855
7420307707,2852
1600100536,2849
20485,2848
742404734,2846
154030004,2842
7420000222,2838
160285112,2837
742067019,2834
7420314069,2833
17949,2833
17795,2832
17798,2831
17149,2828
1570063017,2827
17136,2826
3041900810,2825
17135,2825
304101010,2825
17153,2823
17151,2823
74290000273,2822
17797,2818
17146,2817
7422600025,2817
23689,2816
382040,2814
1570770528,2814
3041008021,2812
2149040,2811
31683,2810
7422301018,2809
7420302825,2809
742231026,2809
2149039,2809
2149038,2808
3040109166,2806
17148,2806
18006,2801
1500003737,2801
2149037,2801
17156,2801
7420306958,2800
1570770135,2795
1120100130,2793
3040104825,2793
7073610,2793
17150,2791
17827,2791
3041007108,2791
3040109167,2790
1073048701,2789
7420305115,2789
17152,2789
7422600023,2788
17155,2785
708366308,2783
1020100929,2783
742307801,2780
7264,2779
304200032,2778
17134,2777
10701000393,2777
17158,2776
742095977,2774
2149042,2772
304101009,2771
27071,2769
107000212,2768
1600100505,2767
3040104919,2766
5852504093,2766
20486,2765
742404714,2765
24151,2763
23657,2762
2149043,2761
17137,2760
7420302875,2760
17831,2759
742201023008,2758
17138,2754
1570770286,2752
17810,2752
17154,2749
16178,2748
1120100272,2748
3041005505,2748
1500004489,2747
17140,2747
2149041,2746
3042400052,2744
17139,2742
18591,2742
304000949,2739
3040104779,2738
24005902,2737
18588,2736
112000038,2736
74290000272,2736
1570770860,2731
304000509,2730
3040109168,2730
1600100349,2730
3041900536,2729
17828,2729
18594,2727
21601,2726
21627,2722
18597,2722
21575,2721
18596,2721
304101008,2721
3041008166,2717
18595,2716
1152000004,2715
1020100133,2714
18601,2714
4080000985,2714
1500004691,2714
23607,2714
11935,2712
7074389,2712
18600,2709
1570048001,2709
7074388,2705
18603,2704
18599,2703
18602,2702
7422022182,2702
304201003,2700
17995,2698
1570063041,2698
1020100381,2698
30409100142,2689
18598,2689
1600100573,2688
1020100382,2687
17830,2685
17142,2684
17829,2684
160305000,2682
20520,2681
7420407700,2681
3042000019,2679
1020100240,2678
304400190,2676
1570063094,2676
304100121,2676
30432502,2674
2600000355,2672
3043200006,2672
17143,2671
471720,2671
7422301008,2668
7085810,2666
1600100598,2666
24092,2665
7420305140,2664
7420305141,2662
450580,2662
17994,2662
742067128,2661
17992,2660
160285104,2659
160305010,2658
742404429,2657
3042400102,2656
7420305126,2655
585005006,2654
471910,2653
17234,2652
7420305142,2651
7420303440,2651
30409100143,2649
1020100132,2647
3040104025,2646
471840,2643
7070174,2642
7420302870,2641
1500004132,2640
3040109788,2639
7420307701,2638
703240,2638
7420305138,2635
2149109,2635
1570063112,2635
2149110,2634
304001444,2634
1020100131,2634
18001,2633
304200045,2633
7420303434,2633
742231107,2632
7420301400,2631
17998,2630
7422400001,2628
3041000002,2625
17990,2624
3042400122,2623
1570770534,2622
1542101381,2622
742067919,2622
1570063029,2621
742067109,2621
304101024,2618
1150003001,2618
7420303435,2616
7420305139,2614
11972,2613
304101011,2612
17145,2609
1500003738,2605
7420305103,2603
2100001908,2603
17144,2601
1150003004,2601
11103,2599
7083140,2599
1150003003,2597
17141,2595
1570063095,2595
24933,2594
7420202704,2592
19820,2591
304001622,2591
11936,2588
1570008818,2587
364260,2583
1500004579,2582
471880,2582
7420307704,2580
304101017,2580
18005,2578
7420302874,2577
1120000901,2576
7420305144,2575
742021059,2575
1500003636,2574
1570770229,2574
3041900596,2574
107000229,2574
30209,2573
7420303436,2573
19961,2573
501230,2573
3041005506,2572
742231109,2568
471870,2567
1180101005,2565
7857,2564
1600100551,2564
7420305127,2560
742231111,2560
304100120,2557
7073810,2555
1150003002,2555
304201014,2551
8811,2550
7422600024,2548
7420304101,2548
7420305133,2547
3040100718,2546
7420304092,2544
7420304094,2544
7420304100,2544
7420304093,2543
12547,2542
7420304097,2542
1570008826,2540
7420304099,2540
1570770244,2540
1570008821,2539
12032067,2538
742020477,2538
503220,2537
7420304095,2537
7420304096,2536
3043600001,2536
1020100807,2536
7420303454,2535
17832,2535
10701000090,2535
1152000003,2535
31691,2534
7420304098,2534
507014,2534
708366340,2534
3042100101,2533
1020100937,2533
10288,2532
12548,2532
19824,2531
10701000093,2530
7420305143,2530
18002,2530
10701000091,2528
10701000092,2525
1500003272,2524
1570770180,2521
12546,2520
30992,2519
12549,2519
471860,2518
742021051,2518
742404718,2517
7422600030,2516
7420304042,2516
742067098,2515
7420304045,2515
7420303401,2514
7420304040,2514
7420304038,2514
7420304046,2512
7420304037,2512
30416047,2512
7420304039,2511
7420304043,2510
7420304041,2510
7420304044,2509
7420302871,2508
1020100934,2508
27491,2508
1120100613,2507
304101019,2507
1570770143,2506
12543,2503
3401008903,2502
304090100032,2502
10730453501,2502
7420305145,2501
3041008167,2501
1020100941,2501
1600100223,2500
3041210140,2498
12544,2498
304101012,2497
742021058,2495
1020100936,2494
1570008822,2493
1570770798,2493
24005901,2491
304001407,2490
1152000001,2489
12542,2487
12545,2486
1500003642,2485
1570063134,2483
7420304102,2482
1570063065,2480
17816,2478
16010021702,2476
22335,2476
7420304047,2476
2149022,2476
1500003736,2475
7427310001,2474
7427310005,2473
7427310007,2472
7420302818,2472
7427310023,2471
7427310022,2470
7427310002,2470
7070092,2470
742021060,2470
7420303452,2470
7427310008,2469
7427310009,2469
7427310013,2469
7427310021,2469
7427310003,2469
7427310019,2469
7427310015,2468
7427310016,2468
7427310010,2467
7427310011,2467
7427310017,2466
7427310004,2466
503300,2466
705240,2464
7427310014,2464
7427310012,2464
7427310006,2460
1570008820,2459
742020475,2458
18331,2457
1010010005,2456
18340,2455
304101021,2455
24849,2455
18335,2455
18333,2454
1020100939,2454
18341,2454
742010304,2453
18334,2453
504590,2452
742021048,2450
7420303499,2449
742201107,2447
3040109637,2447
500740,2445
206128,2444
27154,2442
1500003777,2442
17157,2441
18328,2438
17800,2437
3040104593,2437
18327,2437
7090640,2436
18330,2436
1152000005,2434
3041008168,2433
7586,2433
9881,2433
1180000484,2432
1152000006,2432
27139,2431
7427310018,2431
471850,2431
19492,2430
7420303444,2429
2149020,2429
7382,2429
3041900668,2428
742020996,2428
7422301039,2423
74202014513,2423
1020100897,2421
7420305109,2419
160304970,2419
27627,2419
3041900479,2416
11988,2416
7420000062,2416
7420307708,2416
742020995,2414
500880,2413
1500003028,2413
1542101383,2412
304126896,2412
2149019,2411
304002202,2411
1120100615,2409
3041900667,2408
7083200,2407
7420305134,2407
7060460,2406
450600,2405
3040111903,2405
74290000135,2405
1456,2405
3040109403,2405
302050,2404
1180000476,2403
13122,2402
1150000261,2402
3041900666,2400
22556,2397
7420305135,2396
471810,2396
30409100144,2395
503890,2393
1500003885,2391
1410000142,2391
22518,2388
27785,2387
27784,2386
1152000007,2386
27790,2385
27789,2384
27788,2384
1150002651,2383
1150002650,2383
27791,2382
7420305136,2382
27786,2380
1120100614,2380
742020997,2379
27787,2378
27792,2378
17762,2377
27793,2376
301170,2374
1500004693,2371
504100,2370
27086,2370
13117,2368
18352,2366
18351,2365
7427081010,2365
30416036,2365
18349,2364
58500109,2362
27089,2361
1542101382,2360
7420303402,2360
27104,2360
18348,2358
17755,2357
11923,2357
27862,2356
17029,2355
18354,2353
27774,2353
17754,2353
21015,2352
17753,2352
7090650,2352
1020100027,2351
27794,2351
1150000262,2350
27118,2349
1010010002,2349
18350,2348
27093,2348
7420306944,2346
2149021,2346
160285109,2344
742020998,2343
1500003432,2343
27746,2341
25172,2339
25170,2339
27777,2339
25175,2339
25177,2339
25178,2339
25180,2339
25171,2339
25179,2339
25169,2339
25174,2339
25176,2339
27122,2338
7420302826,2337
27781,2337
504480,2337
27696,2336
27156,2335
7074391,2335
27123,2335
27094,2334
17757,2334
7427081011,2334
1600100562,2334
742021061,2332
23669,2331
27780,2331
7420240805,2330
742021001,2329
742231112,2325
23028,2323
13123,2323
1570008819,2322
18342,2322
27779,2321
18070,2321
1570063137,2321
17756,2321
27119,2321
742021052,2320
3040103164,2319
7420303497,2319
17758,2318
3040109417,2316
17759,2316
23670,2315
8348,2315
742067083,2314
364250,2314
1020100970,2313
1600100368,2313
1152000012,2312
18353,2312
30409100145,2311
705220,2310
2600000359,2309
503340,2305
742201165,2305
1570008823,2304
27743,2304
1500004182,2304
7420000133,2302
7083190,2299
3040102679,2298
742067036,2296
1542101399,2294
7090660,2293
27106,2290
24005848,2288
7070094,2287
12000,2286
18355,2286
1910000250,2286
27091,2286
13124,2286
27778,2285
27772,2285
3040101280,2284
27910,2284
506757,2283
304002063,2283
742067082,2283
7070127,2281
304001565,2281
7090670,2281
742021007,2281
12946,2280
3041007011,2279
27776,2279
27111,2278
26736,2278
7420307709,2276
1020100927,2276
27742,2276
742021009,2273
742021008,2273
7090680,2272
705350,2270
304001284,2270
1570770624,2269
1570063011,2268
23030,2268
1600100524,2266
3040109418,2266
7420000070,2265
17760,2264
13125,2263
7090690,2262
708366302,2261
3041008100,2261
3040105063,2260
3041900626,2259
705410,2257
742022038,2257
30416046,2257
1020100176,2256
3042000027,2255
1020100127,2252
27782,2250
3040109404,2248
3041900625,2248
3041900578,2248
742021002,2245
27876,2245
1020100258,2244
1152000013,2242
3041900624,2242
7420301404,2241
742231052,2240
16010021703,2237
742022055,2237
3041900771,2236
742021011,2236
382230,2236
742231110,2235
504620,2235
7420303443,2235
3040109878,2234
1020100031,2233
304000775,2232
3040102550,2231
25766,2228
1020100030,2227
154030002,2225
74202014,2224
24844,2223
10701000546,2222
304001710,2222
9865,2222
742021053,2220
1570008824,2220
74290000228,2218
21241,2218
